app,review,score,date
Tokopedia,"MW BELI PRODUK NIKOTIN DI WEB MASUK KE APK MULU, TOLONG DI FIX !!!!!!!",1,2026-04-03 17:34:14
Tokopedia,"kecewa gw, udah gw bilang kalo kirim barang jangan pake jnt kagak pernah nyampe itu barang, ujung ujungnya barang di balikin ke penjual alasan gagal pengiriman, padahal di kirim juga kagak, pliss ya buat developer Tokopedia jangan pake lagi jnt, buruk banget itu, kurirnya CEO semua kali, makannya gk mau kirim paket lagi",1,2026-04-03 16:49:10
Tokopedia,cacat mau verifikasi no wa GK dapat dapat kode udah di coba berkali-kali 👎mau ngambil uang refund padahal kecewa saran kalo GK mampu bikin apk yg kompeten GK ush bikin,2,2026-04-03 15:59:28
Tokopedia,TokopediaCare ga ngasih solusi samsek malah makin² minta retur 5apr malah 3 apr dan masalah scam lain lainya ga dikasih refund,1,2026-04-03 15:54:59
Tokopedia,"akun di toko tiba"" logout lah kok pas login , tidak bisa menyambung ke akun yg di buat jualan di toko nya.. uang blm di wd jg ,, nominal nya juga ga kecil.. apk pembodohan",1,2026-04-03 15:40:42
Tokopedia,"habis update jadi tidak responsif, pakai tab, pakai hp, bener-bener parah",1,2026-04-03 15:36:51
Tokopedia,"mau beli obat online karena biasa lebih murah(tapi konsul dokter, kita gak bisa pilih toko di aplikasi ini terus guna aplikasi ini jualan obat keras buat apa toh lebih murah beli toko langsung (mau beli amlodipine 10 mg kimia farma aja dipersulit",1,2026-04-03 14:35:29
Tokopedia,murce polllllll ilove you tokopedia,5,2026-04-03 14:24:01
Tokopedia,mantap semua kebutuhan pokok semua ada di sini,5,2026-04-03 14:16:09
Tokopedia,"toko pedia banyak toko/seller tidak amanah, tipu tipu kerjaan nya, pasang harga murah, setalah di co barang tidak di proses/di kirim",1,2026-04-03 13:58:39
Tokopedia,mantap barang nya,5,2026-04-03 13:34:44
Tokopedia,"Ga ada promo, awal doang banyak",1,2026-04-03 13:07:02
Tokopedia,ga dikasih bebas ongkir,1,2026-04-03 13:02:28
Tokopedia,"pilihan ekspedisi nya tolong di perbanyak, itu ekspedisi anteraja mending di blacklist. bayar ongkir sameday paket sampe nya berhari-hari. terkahir nih saya belanja di Tokopedia dah",1,2026-04-03 12:57:56
Tokopedia,"mantap min, Best seller😍😍🤩🤩🤩💪💪💪",5,2026-04-03 12:09:46
Tokopedia,"saya kena penipuan saat belanja di tokopedia barang palsu saya sudah bayar, di tokopedia gaada fitur refund seperti olshop lainya, sangat kecewa dengan toko pedia",1,2026-04-03 11:57:30
Tokopedia,"voucher mlbb saya kenapa tiba-tiba hilang padahal ga saya pakai, balikin voucher diskon saya karena itu sangat penting untuk saya, tolong min saya tunggu hari ini juga. Terimakasih, nanti kalau udah d8kasih voucher aku fullin rating nya.",1,2026-04-03 11:53:16
Tokopedia,"sekarang banyak yg ga transparan dr pihak tokped. Misalnya pembatalan pesanan, uang yg kembali kena potongan sekitar rp.500 dan ga ada pemberitahuan sama sekali. Belum lagi dari sisi penjual, banyak potongan2 ghoib dr tokped. so hati2 aja ges",2,2026-04-03 11:39:16
Tokopedia,"Toped skr gak ada lagi free ongkir. beli barang 30 ribu, kena ongkir 45 ribu.. toko sebelah masih free ongkir jor joran..",1,2026-04-03 11:32:34
Tokopedia,mantap gays,4,2026-04-03 11:29:13
Tokopedia,sangat bagus sekali,5,2026-04-03 11:05:12
Tokopedia,"Halaman layanan pengaduan komplain sangat sulit diakses, padahal internet lancar, YouTube, WA lancar, akses halaman produk juga lancar, giliran akses halaman komplain dibikin lemot.",1,2026-04-03 10:47:40
Tokopedia,"bagus, bisa bayar pakai dana❤❤❤. hanya aja ongkir nya mahal",5,2026-04-03 10:47:34
Tokopedia,semakin dipakai semakin aneh sama harganya,1,2026-04-03 09:36:49
Tokopedia,"Aplikasi tolol, kerjasama ko sama JNT kurirnya mageran. Lu liat lah Shopee putus mitra karena JNT tuh mageran, mana kurirnya suka ngambil barang. Rugi gua belanja di Tokped",1,2026-04-03 09:21:08
Tokopedia,promonya hilang waktu check out,1,2026-04-03 09:08:21
Tokopedia,mau check out lah diskonnya ga berlaku trus hilang,1,2026-04-03 08:45:48
Tokopedia,toped tampil bagus sudah bisa cod hanya saja agak lelet meskipun jaringan bagus,5,2026-04-03 07:31:50
Tokopedia,mantap semoga lancar,5,2026-04-03 07:30:10
Tokopedia,murahpol,5,2026-04-03 07:06:37
Tokopedia,saya ngisi e money 2x di tokopedia ga masuk,1,2026-04-03 07:06:32
Tokopedia,"Keperluan laki-laki, memang Tokopedia jagonya",5,2026-04-03 07:05:16
Tokopedia,mantappppp,5,2026-04-03 04:24:52
Tokopedia,"PESANAN TERLALU LAMA DIPROSES, KETENTUAN PEMBATALAN TERLALU LAMA, TIDAK ADA OPSI DARURAT JIKA KITA MINTA PERCEPAT PEMBATALAN AGAR UANG KAMI KEMBALI SECEPATNYA. APLIKATOR TERLALU MEMIHAK KEPADA PENJUAL DAN SANGAT TIDAK MEMIHAK KEPADA PEMBELI. KAMI BAYAR ATAS SEMUA ITU TAPI KAMI TIDAK MENDAPATKAN HAK KAMI. SAYA AKAN MENUTUP AKUN DAN SAYA YAKIN KALIAN AKAN TERUS KEHILANGAN PELANGGAN!",1,2026-04-03 02:16:03
Tokopedia,terimakasih atas dukungan nyah,5,2026-04-03 01:50:39
Tokopedia,yang bener woi windah aja ketipu,1,2026-04-03 01:12:28
Tokopedia,Baru di donmwlod aja di buka keluar sendiri...apl bug payah,1,2026-04-02 23:16:27
Tokopedia,"sangat mengecewakan saldo tertahan sudah mau 1 tahun tak kunjung di proses ,emng parah Tokopedia sekarang",1,2026-04-02 23:15:10
Tokopedia,"mau batalin pesanan malah ""transaksi gagal dibatalkan"" hadeh",1,2026-04-02 22:56:33
Tokopedia,terima kasih Diskonnya,5,2026-04-02 22:42:10
Tokopedia,Sekarang tokped mengalami kemunduran.. dulu saya belanja ditokped terus.. tp skrg lemot tokped.. tempat2 belanja nya jg gak pada update.. coba perbaiki ! thanks,1,2026-04-02 22:35:26
Tokopedia,apk yang sangat baguss,5,2026-04-02 22:27:10
Tokopedia,lumayan belanja di Tokopedia,5,2026-04-02 21:54:09
Tokopedia,disini saya mau menceritakaan pengalaman yg membuat saya kecewa di tokopedia..tanngal 1 april kemarin saya melakukan pembayaran tagihan listrik di Tokopedia. namun transaksi gagal uang dibalikan di saldo Tokopedia. akhirnya saya tarik kerekening namun salah rekening.Kebetulan rekening tersebut sudah mati akhirnya uang dikembalikan ke rekening Tokopedia. Saya kembali menarik ke gopay. namun gagal..sampai detik ini tidak bisa saya ambil kembali uang saya sendiri.apakah ini faktor kesengajaan,1,2026-04-02 21:07:59
Tokopedia,refund pembelian kartu bg windah,1,2026-04-02 20:28:19
Tokopedia,umtuk pembelian obat resep...sangat dipersulit sekarang harus konsul dokter dulu...dan masuk halaman konsul dokyernya susah juga selalu keluar halaman terus.... tolong u pembelian obat resep cukup upload resep dari galeri aja kayak dulu....,3,2026-04-02 20:26:49
Tokopedia,Tokopedia care tak berfungsi saya komplain beberapa kali tak ada respon,2,2026-04-02 20:25:53
Tokopedia,"plus tokopedia tidak di rekomendasikan,harga mahal 150rb/bulan .Di kasih di awal,kemudian hilang saat masih ada masa aktif plus & tidak dpat di gunakan.",2,2026-04-02 20:21:08
Tokopedia,mantaaaaap 🥰,5,2026-04-02 20:13:47
Tokopedia,"makin kesini makin ribet belanja di tokped , kalau beli obat dikit² suruh chat dokter , resep dokter",2,2026-04-02 19:55:27
Tokopedia,aplikasi SAMPAH!!!,1,2026-04-02 19:51:40
Tokopedia,"kalian tuh gimana sih nyediain CS bot semua. giliran mau komplain pesanan lambat dijawab ai niat ga sih bikin e commerch ?. lihat tuh sameday 2 3 hari apaan. customer milih sameday ya biar cepet, bukan lambet tau gak sih kalian ini tokopedia yang budiman. astagfirulloh haladzim. klo bisa kasih bintang minus dah gw kasih minus dah kalian ini",1,2026-04-02 19:42:34
Tokopedia,minus pengirimannya telat terus,3,2026-04-02 19:24:55
Tokopedia,praktis discon stiap transaksi,5,2026-04-02 19:23:48
Tokopedia,"baru coba, kalau bagus saya tambah bintang nya",4,2026-04-02 19:22:48
Tokopedia,"kebiasaan buruk selalu aja peananan selallu terlambat alasan customer service lonjakan naik mulu,, ah bangke kalimat itu mulu,, udah saya email, untuk mempercepat pengantaran paket pesanan selalu aja terlambat lebih 2 hari,, ah katanya kurir itu, yang biasa anter bukan dia lagi ternyata dia lagi 😡😡itu harga barang bukan seribu ataw 2ribu ,, malah ratusan ribu, percuma punya kurir dongo di WA si telpon kaga mau dj angkat enaknya harus bagaimana itu",1,2026-04-02 18:54:56
Tokopedia,"Transaksi yang unik, Pembayaran gagal dana kembali tidak 100%, jadi kita yang tanggung Admin, padahal kalau Admin harusnya untuk pembayaran yang berhasil bukan untuk pembayaran yang gagal",1,2026-04-02 18:07:21
Tokopedia,keren kata gw mah,5,2026-04-02 18:03:56
Tokopedia,pengiriman cargo buruk telat banget dari estimasi,1,2026-04-02 17:47:18
Tokopedia,"aplikasi lemot banget loading lama , padahal aplikasi lain lancar jaya",2,2026-04-02 17:46:27
Tokopedia,susah dapet driver grab atau gojek,1,2026-04-02 17:29:36
Tokopedia,"akun Saya hilang sendiri,gak jelas",1,2026-04-02 17:20:29
Tokopedia,skem diskon pengguna baru,3,2026-04-02 16:39:01
Tokopedia,sudah update tapi tidak ada fitur oencarian gambar,2,2026-04-02 16:29:03
Tokopedia,tidak ada pilihan kurir misal jnt jne pos hanya ada rekomendasi,3,2026-04-02 16:17:21
Tokopedia,"mantap,,👍.",5,2026-04-02 15:38:46
Tokopedia,"buat ribet beli obat udh Konsul kaga bisa di co, sok iye",1,2026-04-02 14:32:43
Tokopedia,saya tiap bulan pasti beli obat di Tokopedia.. tapi ko sekarang susah banget beli obatnya... gk bisa milih toko sendiri padahal saya punya resep dari RS.. udah chat dokternya pun saya dikasih pilihan bukan diapotek yg saya tuju pdhl saya pas chat dokternya langsung lewat apotek tsb 😞,1,2026-04-02 13:54:30
Tokopedia,INI MAKSUDNYA APA? REFUND DARI BARANG YANG GAK KE KIRIM KOK LAMA KALI REFUNDNYA. DI KIRA BUYER GAK BUTUH DUIT?,1,2026-04-02 13:17:18
Tokopedia,aman dan terpercaya,5,2026-04-02 12:14:18
Tokopedia,ok bngt toko pedia,5,2026-04-02 12:10:29
Tokopedia,Sistem tracking ga konsisten. Terakhir saya pesan barang barang yang sudah tiba di gateway denpasar malah berada di palembang. Saya kasih dua bintang karena Tokopedia tempat belanja online yang terjangkau.,2,2026-04-02 11:43:24
Tokopedia,👍👍👍 baik,5,2026-04-02 11:06:50
Tokopedia,"aplikasi yang sangat Membantu, Trimakasiih",5,2026-04-02 10:35:45
Tokopedia,"belakangan ini lumayan sering pake jasa kirim same-day, tapi dikirimnya selalu di hari berikut nya.",2,2026-04-02 09:30:57
Tokopedia,banyak promo nya,5,2026-04-02 09:23:36
Tokopedia,"lambat untuk penanganan masalah, komplenan hanya dijawab oleh bot tidak memberikan solusi apapun!",1,2026-04-02 08:24:32
Tokopedia,mantab cepat,5,2026-04-02 08:20:04
Tokopedia,plus gue ga ada vouchernya cuk asu,1,2026-04-02 08:00:27
Tokopedia,tokped sedang error barang tidak bisa dibeli,5,2026-04-02 07:17:48
Tokopedia,uangku tidak dikembalikan,1,2026-04-02 05:03:23
Tokopedia,"tokopedia plus cuma omon2,belinya mahal 150rb tiba2 hilang tidak bisa di pakai.Rugi banget beli plus,berharap hemat malah boncos.",2,2026-04-02 04:30:03
Tokopedia,cukup tahu aja lah,1,2026-04-01 23:56:55
Tokopedia,"Pada invoice metode pembayaran pakai kartu kredit tidak diperjelas menggunakan kartu kredit bank apa, sehingga kesulitan untuk cek tagihan jika memiliki lebih dari satu kartu kredit.",3,2026-04-01 23:31:13
Tokopedia,aplikasi bagus dan mantap,5,2026-04-01 23:11:50
Tokopedia,gratis ongkir,5,2026-04-01 23:00:01
Tokopedia,"sepertinya tokopedia harus ganti partner logistiknya. karena dengan logistik yang sekarang ""J&T"" sering sekali bermasalah. sudah beberapa kali paket tidak di kirimkan. dan ada alasan di tolak oleh penerima. padahal kurir ngga pernah antar ke penerima. parahnya lagi paket tiba tiba sudah di terima, padahal sama sekali belum di kirim. bukti fotonya juga cuma blank gitu aja. SEGERA PERBAIKI PARTNER LOGISTIKNYA SEBELUM PELANGGAN SETIA KABUR KE TOKO OREN 🤣🤣",1,2026-04-01 22:41:57
Tokopedia,Aplikasi yang sangat membantu dalam transaksi,5,2026-04-01 21:46:28
Tokopedia,sering error jaringannya,5,2026-04-01 20:51:36
Tokopedia,"jujur agak kecewa sih, baru bikin akun baru dapet voucher setengah harga giliran pas mau di CO malah ilang begitu aja voucher nya",3,2026-04-01 19:25:50
Tokopedia,keren terus tingkatnya,5,2026-04-01 19:08:39
Tokopedia,Dana saya ditahan terus. Nilai nya yg di tahan tidak sedikit. tolong pihak Tokopedia untuk penindakan nyaa,1,2026-04-01 18:36:28
Tokopedia,gimana cara laporin pedagang nakal woi,1,2026-04-01 18:17:35
Tokopedia,"aplikasi terkadang eror, saat ingin membeli barang tidak bisa selalu ada tulisan 'terjadi kesalahan' padahal udah coba berulang ulang",3,2026-04-01 17:58:57
Tokopedia,kenapa tokped performanya makin berkurang....??? ONGKIR MAHAL,1,2026-04-01 17:09:25
Tokopedia,okey sipp,5,2026-04-01 16:57:33
Tokopedia,Sangat bagus,5,2026-04-01 16:55:20
Tokopedia,"chatbox tak berfungsi tak membantu masih saja di pakai, sungguh membuat sial para pengguna, lebih baik buang saja si tanya tak mengerti apa yang di inginkan pengguna",1,2026-04-01 16:48:20
Tokopedia,oke. mantap. Joss,5,2026-04-01 16:28:05
Tokopedia,harganya mehong jauh dr aplikasi sebelah. dan saya sering baca ulasan kritik/ saran tp tokopedia kayaknya lelet dlm menanggapi. seharusnya kalo bnyk yg ngasih bintang 3 ke bawah tokopedia harus berbenah supaya pelanggan tdk lati ke aplikasi laen .,3,2026-04-01 16:10:41
Tokopedia,bagus koneksi nya,5,2026-04-01 15:51:43
Tokopedia,barang2nya bagus bagus dg harga yg murah,5,2026-04-01 15:39:47
Tokopedia,"Puas belanja di Tokopedia, harga murah dan pengiriman cepat",5,2026-04-01 14:56:11
Tokopedia,keren👍👍,5,2026-04-01 14:49:12
Tokopedia,memang aku tau juga bagus,5,2026-04-01 14:45:33
Tokopedia,"susah konek ke dokter yang tersedia dari aplikasi, mending fitur itu di hilangkan saja, gk jelassaa",1,2026-04-01 14:20:12
Tokopedia,biasa market place indo promo abal2,1,2026-04-01 13:58:12
Tokopedia,susah msh proses belajar,3,2026-04-01 13:45:48
Tokopedia,sangat bgus,5,2026-04-01 13:41:35
Tokopedia,mantap jaya lancar semua ya kak,5,2026-04-01 13:27:13
Tokopedia,bagusss,5,2026-04-01 13:15:07
Tokopedia,knp aku saya skr ga bisa bebas ongkos,3,2026-04-01 13:13:15
Tokopedia,"ini kenapa ini mau beli obat harus chat dokter dulu, oke lah sebetulnya ga masalah, tapi kenapa pas resep keluar harga nya jadi di mark up? udah gitu resepnya cuma bisa dipake di apotek yang ditentukan.",1,2026-04-01 12:52:42
Tokopedia,mohon jangan banyak gangguan dirumah pedia,5,2026-04-01 12:47:20
Tokopedia,goodjob saya suka dengan toko pedia yang terpecaya,5,2026-04-01 12:44:02
Tokopedia,keren download sekarang,5,2026-04-01 11:51:53
Tokopedia,Ga bisa pesan pakai promo,1,2026-04-01 11:16:28
Tokopedia,"kecewa saldo saya gak kembali, padahal barang tidak pernah datang, gak ada call centre lagi, yang layanin robot,",2,2026-04-01 10:16:36
Tokopedia,Baru download tp error ga ke buka aplikasinya,2,2026-04-01 10:10:02
Tokopedia,"pembelian barang sudah di bayar, tapi keterangan ""masih mnunggu pembayaran"", sekarang sudah batal tapi uang tidak kembali, hubungi cs respon lambat hanya d suruh mnunggu terus tolong pihak tokped perbagus pelayanan, dan kejelasan sistem aplikasinya sy pesan barang d toko oren tdk pernah se ribet ini",1,2026-04-01 10:07:04
Tokopedia,Berkualitas,5,2026-04-01 09:33:10
Tokopedia,sangat mempermudah,5,2026-04-01 09:06:44
Tokopedia,Sejauh ini bagus appsnya,5,2026-04-01 08:59:33
Tokopedia,Sangat membantu tingkatkan kinerja Tokopedia dan keamanan/kenyamanan pelanggan,5,2026-04-01 08:51:59
Tokopedia,"saran ya min, kalo pengembalian dana jgn di saldo tokped dong. langsung ke metode pembayaran yg sebelumnya 😞😞",3,2026-04-01 08:36:13
Tokopedia,"saya kecewa pake tokopedia, karna status pengiriman tidak jelas, komplen ke cs ga bisa, pengiriman melebihi estimasi, beda jauh sama toko oren, paket saya gatau dibawa kemana, ga mau lagi saya pake tokopedia",1,2026-04-01 08:26:40
Tokopedia,berguna bgt. terimaksih tokopedia,3,2026-04-01 08:21:40
Tokopedia,"sudah malas pake aplikasi ini,,, gak bisa masuk menu, cuma ada iklan produk dari tiktok,kecewa berat,, sudah order dari siini puluhan juta tapi aplikasinya jadi buruk",1,2026-04-01 08:10:47
Tokopedia,masa masuk aplikasi Tokopedia di masukan ke tiktok... lawak,1,2026-04-01 08:00:56
Tokopedia,tolong tambahkan fitur pencarian barang melalui kamera.,4,2026-04-01 07:48:33
Tokopedia,parah error muluk pesanan belum sampai dah errot,1,2026-04-01 07:25:11
Tokopedia,erooooorrrr minta updet tidak bisa terpasang,4,2026-04-01 07:15:26
Tokopedia,"Achir2 ini, Tokopedia menawarkan barang dengan harga akal2 an yg tidak sehat. Saya membeli barang karena harganya murah dan katanya bebas ongkir. misalnya Rp.27.000...setelah masuk keranjang dan mau checkout...harga berubah Jadi Rp.30.000...memang cuma beda 3.000 ttp sangat menjengkelkan.. kalau belinya 3, berarti sdh kemahalan 9.000. Sebaiknya Tokopedia menghentikan cara2 yg tidak baik ini..se olah2 bebas ongkir... ternyata sebetulnya Kita juga yg bayar. Mohon diperhatikan.",3,2026-04-01 05:46:58
Tokopedia,"mohon Tokopedia di perbarui lagi karna saya cari nya apa keluar barang nya yang beda jauh banget, saya sedang cari anak panah kenapa keluarnya sepatu mohon ya Tokopedia",1,2026-04-01 04:54:35
Tokopedia,"dapat voucher 50% untuk pengguna baru,tapi pas mau checkout voucher ga bisa dipakai.apa-apaan ga bener nih aplikasi",1,2026-04-01 03:25:52
Tokopedia,pokoknya iyes,5,2026-04-01 02:39:03
Tokopedia,"saya kasih bintang 5 supaya Tokopedia tetap semangat menjadi salah satu online shop terbaik kembali, hanya kasih saran selalu beri promo terbaik dan berani kasih omkir 0 rupiah supaya member lama semangat belajar di Tokopedia kembali 💪",5,2026-04-01 01:20:31
Tokopedia,"Tolong balikin dana GO-PAY saya dong, kalau udah balik nanti saya hapus komennya",1,2026-04-01 01:06:49
Tokopedia,"aplikasi belanja paling buruk... setiap belanja ngga pernah dikirim barangnya, tau-tau dana di kembalikan.. tokped butut seburuk-buruknya aplikasi belanja tokped dan lazada..",1,2026-04-01 00:16:57
Tokopedia,"Mimin tolong dong ongkirnya jgn mahal²,biar banyak yg pakek ini apk min👍🏻",3,2026-03-31 21:16:31
Tokopedia,"GAK JELAS!!! masa udh 3x co dibatalin trs sama sistemnya udah gitu promonya hilang(gk bisa dipakai) , tau gitu gk ush beli disini co doank gk dikirim",1,2026-03-31 21:08:01
Tokopedia,"Sangat bagus bikin kaget diskonnya,Terima kasih tokopedia.",5,2026-03-31 20:54:07
Tokopedia,"Notif ""Halo, tolong balas pesan saya"" sumpah ganggu banget. awalnya sy kira ada chat masuk ternyata pas di klik ga ada apa apa cuma notif aja. mana sehari bisa beberapa x notifnya",2,2026-03-31 19:34:23
Tokopedia,ribettttttttttt banget check out disini yang inilah itulah. beli barang 2 kg aja dibatalin oleh kurir gajelas banget padahal Uda dipacking penjual. pantes dinamain apk paling sepi penggemar ya karena seribet itu. ga lagi deh ku download ini mana barang barang nya kebanyakan yg ga sesuai harga mahal daripada apk e-commerce lain. Perbaiki lagi dong sistem nya kalo mau banyak penggemar.,1,2026-03-31 19:04:24
Tokopedia,"saya kasih rating satu atas pengalaman buruk saya menggunakannya, sudah ada bukti screenshot atas tenor 12 karena bug aplikasi atau apalah, menjadikan tenor 1 bulan. Dan hal itu bukan kali pertama menggunakannya, 2 kali menggunakannya selalu sama. Complaint ke cs hasilnya Nol. mending pake e-commerce yang lain",1,2026-03-31 18:21:27
Tokopedia,banyak nge trik jgn kasih pengiriman instant kalau gak bisa hari itu juga. hati2 guys instant nya hoax,1,2026-03-31 17:49:26
Tokopedia,kurir ramah dan responsif.maka saya kasih tip,5,2026-03-31 17:34:43
Tokopedia,cepat dikirim dan murah,5,2026-03-31 17:06:05
